ts,open,high,low,close,volume
2023-07-24 09:00:00+00:00,101.0,136.0,86.0,136.0,492711600.0
2023-07-25 09:00:00+00:00,155.0,183.0,155.0,173.0,527278900.0
2023-07-26 09:00:00+00:00,176.0,214.0,148.0,196.0,538693000.0
2023-07-27 09:00:00+00:00,196.0,208.0,185.0,186.0,238365800.0
2023-07-28 09:00:00+00:00,188.0,230.0,186.0,202.0,368693000.0
2023-07-31 09:00:00+00:00,212.0,224.0,200.0,206.0,436788800.0
2023-08-01 09:00:00+00:00,208.0,210.0,181.0,206.0,321650800.0
2023-08-02 09:00:00+00:00,214.0,214.0,196.0,196.0,155854100.0
2023-08-03 09:00:00+00:00,196.0,204.0,195.0,197.0,227432900.0
2023-08-04 09:00:00+00:00,197.0,208.0,192.0,192.0,248348900.0
2023-08-07 09:00:00+00:00,193.0,197.0,175.0,191.0,150039000.0
2023-08-08 09:00:00+00:00,191.0,220.0,188.0,202.0,474633500.0
2023-08-09 09:00:00+00:00,204.0,224.0,199.0,214.0,481814400.0
2023-08-10 09:00:00+00:00,214.0,224.0,212.0,214.0,94280900.0
2023-08-11 09:00:00+00:00,214.0,228.0,214.0,216.0,242272200.0
2023-08-14 09:00:00+00:00,218.0,234.0,216.0,218.0,396658900.0
2023-08-15 09:00:00+00:00,218.0,222.0,198.0,198.0,215856100.0
2023-08-16 09:00:00+00:00,197.0,204.0,192.0,192.0,338602800.0
2023-08-18 09:00:00+00:00,192.0,198.0,189.0,189.0,192485300.0
2023-08-21 09:00:00+00:00,192.0,194.0,178.0,186.0,469093100.0
2023-08-22 09:00:00+00:00,186.0,198.0,185.0,189.0,283353200.0
2023-08-23 09:00:00+00:00,189.0,196.0,185.0,186.0,431989300.0
2023-08-24 09:00:00+00:00,182.0,192.0,161.0,179.0,506190600.0
2023-08-25 09:00:00+00:00,180.0,185.0,176.0,179.0,283099700.0
2023-08-28 09:00:00+00:00,180.0,185.0,177.0,180.0,271871100.0
2023-08-29 09:00:00+00:00,180.0,188.0,178.0,182.0,484685200.0
2023-08-30 09:00:00+00:00,182.0,183.0,167.0,173.0,369157700.0
2023-08-31 09:00:00+00:00,173.0,179.0,168.0,175.0,372775000.0
2023-09-01 09:00:00+00:00,176.0,178.0,167.0,169.0,380748400.0
2023-09-04 09:00:00+00:00,169.0,170.0,165.0,165.0,236802000.0
2023-09-05 09:00:00+00:00,165.0,173.0,165.0,166.0,256069300.0
2023-09-06 09:00:00+00:00,166.0,180.0,165.0,167.0,324883900.0
2023-09-07 09:00:00+00:00,168.0,171.0,166.0,168.0,193902200.0
2023-09-08 09:00:00+00:00,168.0,177.0,164.0,175.0,434988500.0
2023-09-11 09:00:00+00:00,174.0,185.0,173.0,179.0,418623200.0
2023-09-12 09:00:00+00:00,179.0,182.0,175.0,180.0,121012500.0
2023-09-13 09:00:00+00:00,180.0,242.0,174.0,242.0,786148200.0
2023-09-14 09:00:00+00:00,256.0,270.0,210.0,258.0,743932300.0
2023-09-15 09:00:00+00:00,258.0,260.0,230.0,240.0,364044900.0
2023-09-18 09:00:00+00:00,240.0,260.0,226.0,226.0,492462100.0
2023-09-19 09:00:00+00:00,226.0,234.0,214.0,226.0,225940200.0
2023-09-20 09:00:00+00:00,224.0,232.0,214.0,214.0,345752700.0
2023-09-21 09:00:00+00:00,214.0,218.0,200.0,200.0,252012200.0
2023-09-22 09:00:00+00:00,200.0,206.0,194.0,194.0,146021200.0
2023-09-25 09:00:00+00:00,194.0,206.0,192.0,194.0,319110000.0
2023-09-26 09:00:00+00:00,194.0,197.0,190.0,194.0,153473400.0
2023-09-27 09:00:00+00:00,194.0,216.0,194.0,197.0,260786100.0
2023-09-29 09:00:00+00:00,199.0,246.0,194.0,238.0,871690700.0
2023-10-02 09:00:00+00:00,238.0,254.0,216.0,216.0,498676500.0
2023-10-03 09:00:00+00:00,220.0,270.0,218.0,270.0,690960100.0
2023-10-04 09:00:00+00:00,274.0,314.0,250.0,258.0,621723600.0
2023-10-05 09:00:00+00:00,258.0,288.0,244.0,268.0,631658600.0
2023-10-06 09:00:00+00:00,268.0,284.0,224.0,256.0,406818200.0
2023-10-09 09:00:00+00:00,258.0,300.0,254.0,284.0,463871600.0
2023-10-10 09:00:00+00:00,284.0,312.0,282.0,288.0,510003400.0
2023-10-11 09:00:00+00:00,288.0,300.0,274.0,274.0,225682200.0
2023-10-12 09:00:00+00:00,278.0,280.0,256.0,264.0,343473200.0
2023-10-13 09:00:00+00:00,264.0,272.0,256.0,260.0,249447200.0
2023-10-16 09:00:00+00:00,260.0,272.0,256.0,262.0,291603800.0
2023-10-17 09:00:00+00:00,262.0,264.0,254.0,258.0,116552900.0
2023-10-18 09:00:00+00:00,258.0,260.0,246.0,258.0,266642700.0
2023-10-19 09:00:00+00:00,258.0,260.0,250.0,254.0,152702700.0
2023-10-20 09:00:00+00:00,254.0,256.0,246.0,250.0,126353700.0
2023-10-23 09:00:00+00:00,250.0,256.0,234.0,234.0,183591800.0
2023-10-24 09:00:00+00:00,234.0,258.0,218.0,244.0,211207700.0
2023-10-25 09:00:00+00:00,244.0,256.0,238.0,242.0,174742300.0
2023-10-26 09:00:00+00:00,242.0,246.0,224.0,232.0,119431500.0
2023-10-27 09:00:00+00:00,234.0,236.0,226.0,226.0,66219600.0
2023-10-30 09:00:00+00:00,226.0,240.0,216.0,218.0,258542500.0
2023-10-31 09:00:00+00:00,224.0,232.0,200.0,202.0,369895600.0
2023-11-01 09:00:00+00:00,204.0,206.0,195.0,197.0,97195100.0
2023-11-02 09:00:00+00:00,197.0,238.0,190.0,210.0,698947000.0
2023-11-03 09:00:00+00:00,212.0,218.0,200.0,204.0,323492600.0
2023-11-06 09:00:00+00:00,206.0,220.0,202.0,204.0,259602900.0
2023-11-07 09:00:00+00:00,204.0,208.0,195.0,198.0,195279900.0
2023-11-08 09:00:00+00:00,199.0,202.0,182.0,190.0,315132800.0
2023-11-09 09:00:00+00:00,191.0,199.0,184.0,188.0,269511100.0
2023-11-10 09:00:00+00:00,188.0,193.0,177.0,178.0,266801800.0
2023-11-13 09:00:00+00:00,178.0,179.0,172.0,173.0,258818000.0
2023-11-14 09:00:00+00:00,165.0,179.0,165.0,174.0,343948600.0
2023-11-15 09:00:00+00:00,174.0,183.0,172.0,176.0,307023200.0
2023-11-16 09:00:00+00:00,177.0,184.0,175.0,177.0,214437900.0
2023-11-17 09:00:00+00:00,177.0,179.0,175.0,178.0,114384500.0
2023-11-20 09:00:00+00:00,178.0,183.0,173.0,176.0,246886100.0
2023-11-21 09:00:00+00:00,176.0,178.0,172.0,176.0,208076800.0
2023-11-22 09:00:00+00:00,175.0,182.0,172.0,175.0,147056300.0
2023-11-23 09:00:00+00:00,175.0,179.0,174.0,176.0,221863400.0
2023-11-24 09:00:00+00:00,176.0,177.0,167.0,170.0,161384800.0
2023-11-27 09:00:00+00:00,170.0,176.0,165.0,170.0,278645900.0
2023-11-28 09:00:00+00:00,170.0,171.0,168.0,170.0,114116500.0
2023-11-29 09:00:00+00:00,170.0,173.0,166.0,170.0,294825200.0
2023-11-30 09:00:00+00:00,168.0,173.0,161.0,164.0,299468300.0
2023-12-01 09:00:00+00:00,164.0,166.0,160.0,164.0,317047100.0
2023-12-04 09:00:00+00:00,164.0,164.0,157.0,158.0,191641900.0
2023-12-05 09:00:00+00:00,158.0,159.0,147.0,159.0,333738100.0
2023-12-06 09:00:00+00:00,159.0,167.0,156.0,161.0,258455700.0
2023-12-07 09:00:00+00:00,160.0,162.0,158.0,161.0,180401500.0
2023-12-08 09:00:00+00:00,161.0,167.0,158.0,166.0,201242900.0
2023-12-11 09:00:00+00:00,166.0,171.0,164.0,166.0,357512000.0
2023-12-12 09:00:00+00:00,166.0,166.0,152.0,153.0,82194200.0
2023-12-13 09:00:00+00:00,152.0,154.0,142.0,142.0,57640200.0
2023-12-14 09:00:00+00:00,142.0,142.0,93.0,93.0,351918500.0
2023-12-15 09:00:00+00:00,91.0,96.0,74.0,93.0,86591800.0
2023-12-18 09:00:00+00:00,93.0,95.0,83.0,83.0,161691600.0
2023-12-19 09:00:00+00:00,83.0,84.0,80.0,80.0,74677200.0
2023-12-20 09:00:00+00:00,81.0,87.0,81.0,83.0,76302900.0
2023-12-21 09:00:00+00:00,82.0,84.0,77.0,83.0,124458800.0
2023-12-22 09:00:00+00:00,83.0,83.0,79.0,83.0,88264500.0
2023-12-27 09:00:00+00:00,67.0,83.0,67.0,82.0,202155500.0
2023-12-28 09:00:00+00:00,82.0,87.0,80.0,83.0,193441800.0
2023-12-29 09:00:00+00:00,83.0,84.0,80.0,83.0,151961200.0
2024-01-02 09:00:00+00:00,83.0,86.0,81.0,84.0,82557800.0
2024-01-03 09:00:00+00:00,84.0,94.0,82.0,91.0,397195200.0
2024-01-04 09:00:00+00:00,91.0,93.0,85.0,87.0,239491900.0
2024-01-05 09:00:00+00:00,87.0,88.0,82.0,85.0,137062800.0
2024-01-08 09:00:00+00:00,85.0,86.0,79.0,80.0,114374500.0
2024-01-09 09:00:00+00:00,81.0,83.0,77.0,81.0,246705400.0
2024-01-10 09:00:00+00:00,81.0,81.0,77.0,79.0,153279200.0
2024-01-11 09:00:00+00:00,79.0,80.0,76.0,80.0,49885900.0
2024-01-12 09:00:00+00:00,80.0,80.0,77.0,77.0,300287400.0
2024-01-15 09:00:00+00:00,77.0,77.0,77.0,77.0,0.0
2024-01-16 09:00:00+00:00,74.0,77.0,71.0,77.0,201063800.0
2024-01-17 09:00:00+00:00,77.0,79.0,73.0,75.0,299276400.0
2024-01-18 09:00:00+00:00,75.0,76.0,73.0,75.0,267249900.0
2024-01-19 09:00:00+00:00,75.0,80.0,70.0,74.0,362978800.0
2024-01-22 09:00:00+00:00,74.0,75.0,69.0,72.0,170706400.0
2024-01-23 09:00:00+00:00,72.0,72.0,68.0,70.0,73099200.0
2024-01-24 09:00:00+00:00,70.0,72.0,66.0,71.0,210904200.0
2024-01-25 09:00:00+00:00,75.0,77.0,69.0,75.0,565176700.0
2024-01-26 09:00:00+00:00,75.0,77.0,69.0,72.0,92403100.0
2024-01-29 09:00:00+00:00,72.0,72.0,69.0,70.0,38229200.0
2024-01-30 09:00:00+00:00,70.0,71.0,67.0,70.0,123030000.0
2024-01-31 09:00:00+00:00,70.0,70.0,67.0,70.0,47358800.0
2024-02-01 09:00:00+00:00,70.0,72.0,68.0,69.0,167121200.0
2024-02-02 09:00:00+00:00,69.0,69.0,67.0,69.0,36876700.0
2024-02-05 09:00:00+00:00,69.0,70.0,66.0,69.0,140412500.0
2024-02-06 09:00:00+00:00,69.0,71.0,67.0,67.0,134764100.0
2024-02-07 09:00:00+00:00,67.0,68.0,64.0,64.0,100849600.0
2024-02-12 09:00:00+00:00,64.0,65.0,60.0,64.0,148286900.0
2024-02-13 09:00:00+00:00,64.0,66.0,60.0,60.0,227400100.0
2024-02-15 09:00:00+00:00,52.0,64.0,52.0,61.0,236595600.0
2024-02-16 09:00:00+00:00,60.0,64.0,60.0,62.0,248040400.0
2024-02-19 09:00:00+00:00,62.0,63.0,59.0,60.0,255110500.0
2024-02-20 09:00:00+00:00,60.0,63.0,59.0,60.0,334399700.0
2024-02-21 09:00:00+00:00,60.0,62.0,58.0,59.0,319042300.0
2024-02-22 09:00:00+00:00,59.0,61.0,58.0,59.0,307556400.0
2024-02-23 09:00:00+00:00,59.0,59.0,57.0,59.0,67986200.0
2024-02-26 09:00:00+00:00,59.0,60.0,56.0,59.0,657868700.0
2024-02-27 09:00:00+00:00,58.0,59.0,57.0,59.0,210403300.0
2024-02-28 09:00:00+00:00,59.0,60.0,57.0,60.0,323190000.0
2024-02-29 09:00:00+00:00,60.0,63.0,58.0,60.0,320398400.0
2024-03-01 09:00:00+00:00,60.0,61.0,58.0,60.0,406309800.0
2024-03-04 09:00:00+00:00,60.0,60.0,58.0,58.0,214551800.0
2024-03-05 09:00:00+00:00,58.0,60.0,58.0,59.0,210747500.0
2024-03-06 09:00:00+00:00,59.0,60.0,58.0,60.0,222414000.0
2024-03-07 09:00:00+00:00,60.0,66.0,58.0,59.0,537503300.0
2024-03-08 09:00:00+00:00,59.0,60.0,58.0,59.0,290037300.0
2024-03-13 09:00:00+00:00,59.0,60.0,58.0,59.0,201806600.0
2024-03-14 09:00:00+00:00,58.0,59.0,57.0,57.0,96647800.0
2024-03-15 09:00:00+00:00,50.0,59.0,50.0,57.0,579942300.0
2024-03-18 09:00:00+00:00,57.0,58.0,54.0,55.0,255731100.0
2024-03-19 09:00:00+00:00,55.0,64.0,53.0,59.0,593961400.0
2024-03-20 09:00:00+00:00,59.0,63.0,57.0,59.0,367974700.0
2024-03-21 09:00:00+00:00,59.0,60.0,54.0,54.0,473074900.0
2024-03-22 09:00:00+00:00,55.0,56.0,51.0,54.0,232065500.0
2024-03-25 09:00:00+00:00,54.0,54.0,54.0,54.0,0.0
2024-03-26 09:00:00+00:00,54.0,54.0,54.0,54.0,0.0
2024-03-27 09:00:00+00:00,54.0,54.0,52.0,52.0,182056500.0
2024-03-28 09:00:00+00:00,52.0,55.0,50.0,52.0,290203400.0
2024-04-01 09:00:00+00:00,53.0,53.0,51.0,52.0,211359600.0
2024-04-02 09:00:00+00:00,52.0,53.0,51.0,52.0,114274500.0
2024-04-03 09:00:00+00:00,51.0,53.0,51.0,51.0,72248700.0
2024-04-04 09:00:00+00:00,51.0,55.0,50.0,53.0,321505900.0
2024-04-05 09:00:00+00:00,53.0,54.0,51.0,53.0,141416500.0
2024-04-16 09:00:00+00:00,52.0,54.0,52.0,53.0,320255900.0
2024-04-17 09:00:00+00:00,53.0,53.0,52.0,52.0,19923400.0
2024-04-18 09:00:00+00:00,52.0,53.0,51.0,51.0,60511200.0
2024-04-19 09:00:00+00:00,51.0,52.0,50.0,51.0,240777400.0
2024-04-22 09:00:00+00:00,51.0,51.0,50.0,50.0,11690300.0
2024-04-23 09:00:00+00:00,50.0,56.0,50.0,54.0,315114700.0
2024-04-24 09:00:00+00:00,54.0,55.0,52.0,53.0,163023200.0
2024-04-25 09:00:00+00:00,53.0,54.0,52.0,53.0,206826000.0
2024-04-26 09:00:00+00:00,53.0,53.0,51.0,52.0,56657900.0
2024-04-29 09:00:00+00:00,52.0,52.0,50.0,51.0,24645200.0
2024-04-30 09:00:00+00:00,51.0,51.0,50.0,51.0,4471600.0
2024-05-02 09:00:00+00:00,51.0,52.0,50.0,51.0,239110200.0
2024-05-03 09:00:00+00:00,51.0,52.0,50.0,52.0,195436700.0
2024-05-06 09:00:00+00:00,52.0,53.0,50.0,51.0,207667700.0
2024-05-07 09:00:00+00:00,51.0,53.0,50.0,52.0,158625300.0
2024-05-08 09:00:00+00:00,51.0,52.0,50.0,52.0,34914700.0
2024-05-13 09:00:00+00:00,51.0,52.0,51.0,52.0,6689400.0
2024-05-14 09:00:00+00:00,52.0,52.0,51.0,52.0,14937500.0
2024-05-15 09:00:00+00:00,52.0,53.0,51.0,53.0,48837000.0
2024-05-16 09:00:00+00:00,53.0,55.0,52.0,52.0,160136000.0
2024-05-17 09:00:00+00:00,52.0,54.0,51.0,52.0,154597000.0
2024-05-20 09:00:00+00:00,52.0,53.0,51.0,51.0,36361800.0
2024-05-21 09:00:00+00:00,51.0,52.0,51.0,51.0,10209900.0
2024-05-22 09:00:00+00:00,51.0,52.0,51.0,52.0,6175300.0
2024-05-27 09:00:00+00:00,51.0,52.0,50.0,51.0,44023100.0
2024-05-28 09:00:00+00:00,51.0,52.0,50.0,52.0,38258700.0
2024-05-29 09:00:00+00:00,51.0,52.0,50.0,52.0,51605200.0
2024-05-30 09:00:00+00:00,52.0,52.0,50.0,51.0,65379100.0
2024-05-31 09:00:00+00:00,51.0,52.0,50.0,51.0,48075300.0
2024-06-03 09:00:00+00:00,51.0,51.0,50.0,51.0,7305700.0
2024-06-04 09:00:00+00:00,51.0,51.0,50.0,51.0,10312300.0
2024-06-05 09:00:00+00:00,51.0,51.0,50.0,51.0,9681100.0
2024-06-06 09:00:00+00:00,51.0,51.0,50.0,51.0,8464100.0
2024-06-07 09:00:00+00:00,50.0,51.0,50.0,51.0,10418400.0
2024-06-10 09:00:00+00:00,50.0,52.0,50.0,50.0,35783900.0
2024-06-11 09:00:00+00:00,50.0,51.0,50.0,51.0,73471200.0
2024-06-12 09:00:00+00:00,50.0,51.0,50.0,51.0,63651000.0
2024-06-13 09:00:00+00:00,51.0,53.0,50.0,51.0,95376500.0
2024-06-14 09:00:00+00:00,51.0,52.0,50.0,52.0,51121500.0
2024-06-19 09:00:00+00:00,51.0,52.0,50.0,52.0,54245200.0
2024-06-20 09:00:00+00:00,51.0,52.0,50.0,52.0,14344200.0
2024-06-21 09:00:00+00:00,51.0,52.0,50.0,52.0,7260500.0
2024-06-24 09:00:00+00:00,51.0,54.0,51.0,53.0,108756500.0
2024-06-25 09:00:00+00:00,53.0,53.0,51.0,52.0,37586700.0
2024-06-26 09:00:00+00:00,51.0,54.0,50.0,50.0,132239500.0
2024-06-27 09:00:00+00:00,50.0,51.0,50.0,50.0,5923800.0
2024-06-28 09:00:00+00:00,50.0,51.0,50.0,50.0,27255800.0
2024-07-01 09:00:00+00:00,50.0,50.0,50.0,50.0,36933800.0
2024-07-02 09:00:00+00:00,50.0,50.0,50.0,50.0,2348100.0
2024-07-03 09:00:00+00:00,50.0,50.0,50.0,50.0,8315300.0
2024-07-04 09:00:00+00:00,50.0,52.0,50.0,51.0,19082200.0
2024-07-05 09:00:00+00:00,51.0,52.0,50.0,51.0,1435200.0
2024-07-08 09:00:00+00:00,51.0,51.0,50.0,50.0,2017800.0
2024-07-09 09:00:00+00:00,50.0,51.0,50.0,51.0,3743500.0
2024-07-10 09:00:00+00:00,50.0,51.0,50.0,51.0,62560300.0
2024-07-11 09:00:00+00:00,50.0,51.0,50.0,51.0,1885000.0
2024-07-12 09:00:00+00:00,50.0,51.0,50.0,51.0,1753200.0
2024-07-15 09:00:00+00:00,50.0,51.0,50.0,51.0,2412700.0
2024-07-16 09:00:00+00:00,50.0,51.0,50.0,51.0,3542100.0
2024-07-17 09:00:00+00:00,51.0,51.0,50.0,51.0,3719500.0
2024-07-18 09:00:00+00:00,51.0,51.0,50.0,51.0,751100.0
2024-07-19 09:00:00+00:00,50.0,51.0,50.0,51.0,524800.0
2024-07-22 09:00:00+00:00,50.0,51.0,50.0,50.0,701900.0
2024-07-23 09:00:00+00:00,51.0,51.0,50.0,51.0,4769000.0
2024-07-24 09:00:00+00:00,50.0,55.0,50.0,53.0,217816300.0
2024-07-25 09:00:00+00:00,53.0,54.0,50.0,51.0,134749900.0
2024-07-26 09:00:00+00:00,51.0,51.0,50.0,50.0,78676700.0
2024-07-29 09:00:00+00:00,50.0,51.0,50.0,51.0,9999000.0
2024-07-30 09:00:00+00:00,51.0,54.0,50.0,53.0,62929700.0
2024-07-31 09:00:00+00:00,53.0,54.0,52.0,53.0,56343100.0
2024-08-01 09:00:00+00:00,53.0,53.0,51.0,53.0,35407700.0
2024-08-02 09:00:00+00:00,52.0,53.0,51.0,52.0,3545700.0
